n   d   nvars   num_itr   p_sol   sp_name   py_time   energy   solution
100   0   10000   1   1.0   SimulatedAnnealingSampler   8549.7305393219   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8421.43177986145   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8383.203506469727   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8551.62787437439   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8466.149806976318   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8284.042596817017   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8623.07357788086   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8440.462112426758   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8389.235734939575   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8752.708911895752   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8444.168329238892   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8237.160921096802   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8505.449056625366   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8403.398036956787   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8416.776418685913   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8329.002141952515   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8156.471014022827   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8692.882537841797   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8294.687271118164   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8268.33176612854   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8645.617961883545   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8371.705532073975   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8201.54619216919   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8699.987649917603   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8622.539281845093   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8466.31145477295   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8454.989671707153   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8381.996154785156   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8245.894193649292   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8505.945444107056   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8447.122573852539   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8345.49856185913   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8397.21703529358   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8298.774003982544   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8135.380506515503   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8487.449884414673   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8451.2300491333   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8269.758462905884   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8745.922803878784   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8386.891841888428   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8135.2643966674805   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8408.928155899048   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8275.696992874146   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9036.98706626892   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8281.011581420898   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8085.470676422119   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8615.093469619751   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8306.925296783447   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8279.3869972229   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8643.262386322021   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8340.954542160034   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8135.284185409546   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8563.697576522827   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8433.528423309326   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8407.898426055908   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8405.408382415771   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8330.13105392456   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8061.803102493286   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8360.140562057495   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8251.418590545654   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8250.707149505615   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8403.925657272339   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8266.154289245605   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8166.2278175354   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8418.36953163147   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8387.120246887207   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8356.041193008423   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8620.73016166687   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8239.607810974121   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8066.973447799683   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8334.709405899048   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8266.414165496826   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8717.544555664062   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8175.826072692871   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8010.625839233398   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8554.449081420898   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8171.862840652466   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8213.10806274414   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8666.385173797607   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8335.466623306274   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8103.82342338562   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8576.789617538452   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8519.847631454468   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8279.817342758179   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8284.564018249512   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8150.049924850464   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8105.6249141693115   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8398.98157119751   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8273.717403411865   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8312.960624694824   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8451.94411277771   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8269.574165344238   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8120.309114456177   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8446.945190429688   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8274.601697921753   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8295.85337638855   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8645.42555809021   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8389.10460472107   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8228.299140930176   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8440.993785858154   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8319.910049438477   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8603.867530822754   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8235.673189163208   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8131.549119949341   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8624.82237815857   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8297.15347290039   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8405.309677124023   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8624.505519866943   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8340.007781982422   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8210.976362228394   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8629.817008972168   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8488.171100616455   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8333.837747573853   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8440.810441970825   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8454.689025878906   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8275.669813156128   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8610.514640808105   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8418.987274169922   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8460.221529006958   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8556.91409111023   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8256.799459457397   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8201.84302330017   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8469.87509727478   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8479.665279388428   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8326.460123062134   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8618.930578231812   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8339.227437973022   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8189.00990486145   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8517.86208152771   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8584.279537200928   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8437.336683273315   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8191.75386428833   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8146.511554718018   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8666.121482849121   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9200.871467590332   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8222.75161743164   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8640.796184539795   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8395.936965942383   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8215.27099609375   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8653.030395507812   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8472.035884857178   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8416.990280151367   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8335.323572158813   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8240.410089492798   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8172.322511672974   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8428.024768829346   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8286.169290542603   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8295.091152191162   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8542.86503791809   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8420.675039291382   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8085.059404373169   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8516.19291305542   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8292.032241821289   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8203.644275665283   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8661.096572875977   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8372.579097747803   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8148.400068283081   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8449.262142181396   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8365.21601676941   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8393.56517791748   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8301.817417144775   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8277.039527893066   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8674.300909042358   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8244.325160980225   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8146.236896514893   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9783.11014175415   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8345.859050750732   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   7997.647285461426   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8543.732643127441   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8535.550594329834   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8368.810415267944   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8319.819688796997   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8367.044448852539   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8098.429918289185   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8382.383108139038   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8248.501539230347   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8322.622776031494   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8356.993436813354   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8225.52752494812   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8011.154651641846   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8368.50905418396   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8271.925687789917   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8327.136993408203   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8723.164319992065   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8262.457132339478   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8058.202505111694   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8378.645420074463   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8278.148889541626   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8265.957355499268   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8250.882387161255   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8037.154197692871   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8546.617984771729   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8237.764120101929   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8134.581565856934   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8689.320087432861   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8951.88856124878   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8070.309400558472   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8669.54493522644   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8414.729118347168   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8416.510105133057   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8358.566761016846   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8238.845825195312   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8025.341749191284   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8406.759977340698   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8290.625095367432   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8103.004932403564   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8376.44910812378   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8315.25206565857   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8050.6556034088135   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8466.91918373108   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8287.672519683838   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8182.036876678467   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8569.315910339355   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8213.67597579956   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8006.27064704895   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8396.277666091919   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8303.56764793396   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8271.521806716919   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8355.291843414307   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8025.20489692688   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8575.592517852783   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8249.117612838745   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8215.866088867188   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8589.397192001343   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8211.11798286438   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9201.804161071777   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8528.486967086792   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8481.557369232178   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8296.506881713867   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8341.365575790405   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8372.314453125   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8127.763509750366   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8461.106061935425   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8323.633670806885   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8389.238119125366   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8477.866172790527   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8322.509765625   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8141.064643859863   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8481.079816818237   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8218.014240264893   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8325.554370880127   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8430.51028251648   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8093.75262260437   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8014.922618865967   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8464.275121688843   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8365.370512008667   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8364.04824256897   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8309.906959533691   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8107.750177383423   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8640.944957733154   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8217.711210250854   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8180.0360679626465   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8539.695978164673   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8272.413969039917   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9104.657411575317   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8541.690111160278   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8531.596660614014   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8212.139368057251   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8357.479333877563   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8211.243867874146   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8146.244525909424   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8532.367467880249   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8420.033693313599   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8417.979001998901   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8580.765962600708   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8487.210035324097   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8251.621961593628   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8632.489442825317   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8421.886444091797   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8392.052173614502   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8585.2689743042   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8231.299638748169   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8060.43267250061   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8384.455919265747   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8238.309621810913   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8275.726318359375   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8221.185207366943   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8035.32862663269   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8573.653936386108   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8147.16362953186   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8225.587606430054   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8478.524923324585   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8170.892715454102   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8037.711381912231   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8505.683660507202   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8446.847438812256   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8213.096380233765   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8370.320081710815   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8259.565114974976   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8244.755268096924   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8564.38660621643   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8435.160875320435   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8430.73296546936   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8614.153861999512   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8531.282186508179   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8285.471439361572   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8611.047744750977   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8403.415203094482   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8392.279386520386   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8864.173173904419   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8453.870296478271   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8212.29600906372   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8678.322792053223   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8458.46438407898   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8397.893905639648   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8356.808185577393   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8290.152311325073   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8842.880487442017   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8488.889694213867   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8360.77332496643   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8802.458763122559   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8400.622367858887   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8179.437637329102   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8720.131397247314   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8663.44428062439   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8453.821897506714   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8605.199337005615   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8419.208288192749   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8242.275714874268   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8696.157455444336   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8473.191976547241   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8512.464046478271   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8770.86853981018   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8452.539205551147   -200.0   YES
